location,season,month,date,7day_precip,temp,time,plot_id,block,treatment,row,shingle_id,slug_count
PA,fall,october,10/22/2021,1.91,10,8:12,204,2,2,6.5,204-1,0
PA,fall,october,10/22/2021,1.91,10,8:12,204,2,2,6.5,204-2,0
PA,fall,october,10/22/2021,1.91,10,8:17,204,2,2,10.5,204-3,0
PA,fall,october,10/22/2021,1.91,10,8:17,204,2,2,10.5,204-4,0
PA,fall,october,10/22/2021,1.91,10,7:31,301,3,4,6.5,301-1,0
PA,fall,october,10/22/2021,1.91,10,7:31,301,3,4,6.5,301-2,0
PA,fall,october,10/22/2021,1.91,10,7:36,301,3,4,10.5,301-3,0
PA,fall,october,10/22/2021,1.91,10,7:36,301,3,4,10.5,301-4,1
PA,fall,october,10/22/2021,1.91,10,7:41,302,3,2,6.5,302-1,0
PA,fall,october,10/22/2021,1.91,10,7:41,302,3,2,6.5,302-2,2
PA,fall,october,10/22/2021,1.91,10,7:51,302,3,2,10.5,302-3,0
PA,fall,october,10/22/2021,1.91,10,7:51,302,3,2,10.5,302-4,2
PA,fall,october,10/22/2021,1.91,10,8:00,303,3,3,6.5,303-1,1
PA,fall,october,10/22/2021,1.91,10,8:00,303,3,3,6.5,303-2,0
PA,fall,october,10/22/2021,1.91,10,8:05,303,3,3,10.5,303-3,0
PA,fall,october,10/22/2021,1.91,10,8:05,303,3,3,10.5,303-4,0
PA,fall,october,10/22/2021,1.91,10,8:12,304,3,1,6.5,304-1,0
PA,fall,october,10/22/2021,1.91,10,8:12,304,3,1,6.5,304-2,0
PA,fall,october,10/22/2021,1.91,10,8:17,304,3,1,10.5,304-3,0
PA,fall,october,10/22/2021,1.91,10,8:17,304,3,1,10.5,304-4,0
PA,fall,october,10/22/2021,1.91,10,7:31,401,4,1,6.5,401-1,0
PA,fall,october,10/22/2021,1.91,10,7:31,401,4,1,6.5,401-2,0
PA,fall,october,10/22/2021,1.91,10,7:36,401,4,1,10.5,401-3,0
PA,fall,october,10/22/2021,1.91,10,7:36,401,4,1,10.5,401-4,0
PA,fall,october,10/22/2021,1.91,10,7:41,402,4,3,6.5,402-1,2
PA,fall,october,10/22/2021,1.91,10,7:41,402,4,3,6.5,402-2,1
PA,fall,october,10/22/2021,1.91,10,7:51,402,4,3,10.5,402-3,3
PA,fall,october,10/22/2021,1.91,10,7:51,402,4,3,10.5,402-4,0
PA,fall,october,10/22/2021,1.91,10,8:00,403,4,2,6.5,403-1,0
PA,fall,october,10/22/2021,1.91,10,8:00,403,4,2,6.5,403-2,0
PA,fall,october,10/22/2021,1.91,10,8:05,403,4,2,10.5,403-3,1
PA,fall,october,10/22/2021,1.91,10,8:05,403,4,2,10.5,403-4,2
PA,fall,october,10/22/2021,1.91,10,8:12,404,4,4,6.5,404-1,1
PA,fall,october,10/22/2021,1.91,10,8:12,404,4,4,6.5,404-2,0
PA,fall,october,10/22/2021,1.91,10,8:17,404,4,4,10.5,404-3,0
PA,fall,october,10/22/2021,1.91,10,8:17,404,4,4,10.5,404-4,0
PA,fall,october,10/22/2021,1.91,10,7:31,501,5,2,6.5,501-1,0
PA,fall,october,10/22/2021,1.91,10,7:31,501,5,2,6.5,501-2,1
PA,fall,october,10/22/2021,1.91,10,7:36,501,5,2,10.5,501-3,0
PA,fall,october,10/22/2021,1.91,10,7:36,501,5,2,10.5,501-4,0
PA,fall,october,10/22/2021,1.91,10,7:41,502,5,3,6.5,502-1,1
PA,fall,october,10/22/2021,1.91,10,7:41,502,5,3,6.5,502-2,1
PA,fall,october,10/22/2021,1.91,10,7:51,502,5,3,10.5,502-3,1
PA,fall,october,10/22/2021,1.91,10,7:51,502,5,3,10.5,502-4,0
PA,fall,october,10/22/2021,1.91,10,8:00,503,5,1,6.5,503-1,0
PA,fall,october,10/22/2021,1.91,10,8:00,503,5,1,6.5,503-2,3
PA,fall,october,10/22/2021,1.91,10,8:05,503,5,1,10.5,503-3,0
PA,fall,october,10/22/2021,1.91,10,8:05,503,5,1,10.5,503-4,2
PA,fall,october,10/22/2021,1.91,10,8:12,504,5,4,6.5,504-1,0
PA,fall,october,10/22/2021,1.91,10,8:12,504,5,4,6.5,504-2,0
PA,fall,october,10/22/2021,1.91,10,8:17,504,5,4,10.5,504-3,0
PA,fall,october,10/22/2021,1.91,10,8:17,504,5,4,10.5,504-4,0
PA,spring,june,6/7/2022,0.68,18.8,930,101,1,1,6.5,101-1,0
PA,spring,june,6/7/2022,0.68,18.8,930,101,1,1,6.5,101-2,0
PA,spring,june,6/7/2022,0.68,18.8,930,101,1,1,10.5,101-3,0
PA,spring,june,6/7/2022,0.68,18.8,930,101,1,1,10.5,101-4,0
PA,spring,june,6/7/2022,0.68,18.8,935,102,1,3,6.5,102-1,0
PA,spring,june,6/7/2022,0.68,18.8,935,102,1,3,6.5,102-2,0
PA,spring,june,6/7/2022,0.68,18.8,935,102,1,3,10.5,102-3,0
PA,spring,june,6/7/2022,0.68,18.8,935,102,1,3,10.5,102-4,0
PA,spring,june,6/7/2022,0.68,18.8,940,103,1,2,6.5,103-1,0
PA,spring,june,6/7/2022,0.68,18.8,940,103,1,2,6.5,103-2,0
PA,spring,june,6/7/2022,0.68,18.8,940,103,1,2,10.5,103-3,0
PA,spring,june,6/7/2022,0.68,18.8,940,103,1,2,10.5,103-4,0
PA,spring,june,6/7/2022,0.68,18.8,945,104,1,4,6.5,104-1,0
PA,spring,june,6/7/2022,0.68,18.8,945,104,1,4,6.5,104-2,0
PA,spring,june,6/7/2022,0.68,18.8,945,104,1,4,10.5,104-3,0
PA,spring,june,6/7/2022,0.68,18.8,945,104,1,4,10.5,104-4,0
PA,spring,june,6/7/2022,0.68,18.8,930,201,2,3,6.5,201-1,0
PA,spring,june,6/7/2022,0.68,18.8,930,201,2,3,6.5,201-2,0
PA,spring,june,6/7/2022,0.68,18.8,930,201,2,3,10.5,201-3,0
PA,spring,june,6/7/2022,0.68,18.8,930,201,2,3,10.5,201-4,0
PA,spring,june,6/7/2022,0.68,18.8,935,202,2,4,6.5,202-1,0
PA,spring,june,6/7/2022,0.68,18.8,935,202,2,4,6.5,202-2,0
PA,spring,june,6/7/2022,0.68,18.8,935,202,2,4,10.5,202-3,0
PA,spring,june,6/7/2022,0.68,18.8,935,202,2,4,10.5,202-4,0
PA,spring,june,6/7/2022,0.68,18.8,940,203,2,1,6.5,203-1,0
PA,spring,june,6/7/2022,0.68,18.8,940,203,2,1,6.5,203-2,0
PA,spring,june,6/7/2022,0.68,18.8,940,203,2,1,10.5,203-3,0
PA,spring,june,6/7/2022,0.68,18.8,940,203,2,1,10.5,203-4,0
PA,spring,june,6/7/2022,0.68,18.8,945,204,2,2,6.5,204-1,0
PA,spring,june,6/7/2022,0.68,18.8,945,204,2,2,6.5,204-2,0
PA,spring,june,6/7/2022,0.68,18.8,945,204,2,2,10.5,204-3,0
PA,spring,june,6/7/2022,0.68,18.8,945,204,2,2,10.5,204-4,0
PA,spring,june,6/7/2022,0.68,18.8,930,301,3,4,6.5,301-1,0
PA,spring,june,6/7/2022,0.68,18.8,930,301,3,4,6.5,301-2,0
PA,spring,june,6/7/2022,0.68,18.8,930,301,3,4,10.5,301-3,0
PA,spring,june,6/7/2022,0.68,18.8,930,301,3,4,10.5,301-4,0
PA,spring,june,6/7/2022,0.68,18.8,932,302,3,2,6.5,302-1,0
PA,spring,june,6/7/2022,0.68,18.8,932,302,3,2,6.5,302-2,0
PA,spring,june,6/7/2022,0.68,18.8,932,302,3,2,10.5,302-3,0
PA,spring,june,6/7/2022,0.68,18.8,932,302,3,2,10.5,302-4,0
PA,spring,june,6/7/2022,0.68,18.8,936,303,3,3,6.5,303-1,0
PA,spring,june,6/7/2022,0.68,18.8,936,303,3,3,6.5,303-2,0
PA,spring,june,6/7/2022,0.68,18.8,936,303,3,3,10.5,303-3,1
PA,spring,june,6/7/2022,0.68,18.8,936,303,3,3,10.5,303-4,0
PA,spring,june,6/7/2022,0.68,18.8,938,304,3,1,6.5,304-1,0
PA,spring,june,6/7/2022,0.68,18.8,938,304,3,1,6.5,304-2,0
PA,spring,june,6/7/2022,0.68,18.8,938,304,3,1,10.5,304-3,0
PA,spring,june,6/7/2022,0.68,18.8,938,304,3,1,10.5,304-4,0
PA,spring,june,6/7/2022,0.68,18.8,940,401,4,1,6.5,401-1,0
PA,spring,june,6/7/2022,0.68,18.8,940,401,4,1,6.5,401-2,0
PA,spring,june,6/7/2022,0.68,18.8,940,401,4,1,10.5,401-3,0
PA,spring,june,6/7/2022,0.68,18.8,940,401,4,1,10.5,401-4,0
PA,spring,june,6/7/2022,0.68,18.8,942,402,4,3,6.5,402-1,0
PA,spring,june,6/7/2022,0.68,18.8,942,402,4,3,6.5,402-2,0
PA,spring,june,6/7/2022,0.68,18.8,942,402,4,3,10.5,402-3,0
PA,spring,june,6/7/2022,0.68,18.8,942,402,4,3,10.5,402-4,0
PA,spring,june,6/7/2022,0.68,18.8,946,403,4,2,6.5,403-1,0
PA,spring,june,6/7/2022,0.68,18.8,946,403,4,2,6.5,403-2,0
PA,spring,june,6/7/2022,0.68,18.8,946,403,4,2,10.5,403-3,0
PA,spring,june,6/7/2022,0.68,18.8,946,403,4,2,10.5,403-4,0
PA,spring,june,6/7/2022,0.68,18.8,948,404,4,4,6.5,404-1,0
PA,spring,june,6/7/2022,0.68,18.8,948,404,4,4,6.5,404-2,0
PA,spring,june,6/7/2022,0.68,18.8,948,404,4,4,10.5,404-3,0
PA,spring,june,6/7/2022,0.68,18.8,948,404,4,4,10.5,404-4,0
PA,spring,june,6/7/2022,0.68,18.8,950,501,5,2,6.5,501-1,0
PA,spring,june,6/7/2022,0.68,18.8,950,501,5,2,6.5,501-2,0
PA,spring,june,6/7/2022,0.68,18.8,950,501,5,2,10.5,501-3,0
PA,spring,june,6/7/2022,0.68,18.8,950,501,5,2,10.5,501-4,1
PA,spring,june,6/7/2022,0.68,18.8,955,502,5,3,6.5,502-1,0
PA,spring,june,6/7/2022,0.68,18.8,955,502,5,3,6.5,502-2,0
PA,spring,june,6/7/2022,0.68,18.8,955,502,5,3,10.5,502-3,0
PA,spring,june,6/7/2022,0.68,18.8,955,502,5,3,10.5,502-4,0
PA,spring,june,6/7/2022,0.68,18.8,955,503,5,1,6.5,503-1,0
PA,spring,june,6/7/2022,0.68,18.8,955,503,5,1,6.5,503-2,0
PA,spring,june,6/7/2022,0.68,18.8,955,503,5,1,10.5,503-3,0
PA,spring,june,6/7/2022,0.68,18.8,955,503,5,1,10.5,503-4,0
PA,spring,june,6/7/2022,0.68,18.8,1000,504,5,4,6.5,504-1,0
PA,spring,june,6/7/2022,0.68,18.8,1000,504,5,4,6.5,504-2,0
PA,spring,june,6/7/2022,0.68,18.8,1000,504,5,4,10.5,504-3,0
PA,spring,june,6/7/2022,0.68,18.8,1000,504,5,4,10.5,504-4,0
PA,spring,june,6/13/2022,1.04,21.1,915,101,1,1,6.5,101-1,0
PA,spring,june,6/13/2022,1.04,21.1,915,101,1,1,6.5,101-2,0
PA,spring,june,6/13/2022,1.04,21.1,915,101,1,1,10.5,101-3,0
PA,spring,june,6/13/2022,1.04,21.1,915,101,1,1,10.5,101-4,0
PA,spring,june,6/13/2022,1.04,21.1,915,102,1,3,6.5,102-1,0
PA,spring,june,6/13/2022,1.04,21.1,915,102,1,3,6.5,102-2,0
PA,spring,june,6/13/2022,1.04,21.1,915,102,1,3,10.5,102-3,0
PA,spring,june,6/13/2022,1.04,21.1,915,102,1,3,10.5,102-4,0
PA,spring,june,6/13/2022,1.04,21.1,915,103,1,2,6.5,103-1,0
PA,spring,june,6/13/2022,1.04,21.1,915,103,1,2,6.5,103-2,0
PA,spring,june,6/13/2022,1.04,21.1,915,103,1,2,10.5,103-3,0
PA,spring,june,6/13/2022,1.04,21.1,915,103,1,2,10.5,103-4,0
PA,spring,june,6/13/2022,1.04,21.1,915,104,1,4,6.5,104-1,1
PA,spring,june,6/13/2022,1.04,21.1,915,104,1,4,6.5,104-2,0
PA,spring,june,6/13/2022,1.04,21.1,915,104,1,4,10.5,104-3,0
PA,spring,june,6/13/2022,1.04,21.1,915,104,1,4,10.5,104-4,0
PA,spring,june,6/13/2022,1.04,21.1,914,201,2,3,6.5,201-1,0
PA,spring,june,6/13/2022,1.04,21.1,914,201,2,3,6.5,201-2,0
PA,spring,june,6/13/2022,1.04,21.1,914,201,2,3,10.5,201-3,0
PA,spring,june,6/13/2022,1.04,21.1,914,201,2,3,10.5,201-4,0
PA,spring,june,6/13/2022,1.04,21.1,914,202,2,4,6.5,202-1,0
PA,spring,june,6/13/2022,1.04,21.1,914,202,2,4,6.5,202-2,0
PA,spring,june,6/13/2022,1.04,21.1,914,202,2,4,10.5,202-3,0
PA,spring,june,6/13/2022,1.04,21.1,914,202,2,4,10.5,202-4,0
PA,spring,june,6/13/2022,1.04,21.1,914,203,2,1,6.5,203-1,2
PA,spring,june,6/13/2022,1.04,21.1,914,203,2,1,6.5,203-2,0
PA,spring,june,6/13/2022,1.04,21.1,914,203,2,1,10.5,203-3,0
PA,spring,june,6/13/2022,1.04,21.1,914,203,2,1,10.5,203-4,0
PA,spring,june,6/13/2022,1.04,21.1,914,204,2,2,6.5,204-1,0
PA,spring,june,6/13/2022,1.04,21.1,914,204,2,2,6.5,204-2,0
PA,spring,june,6/13/2022,1.04,21.1,914,204,2,2,10.5,204-3,0
PA,spring,june,6/13/2022,1.04,21.1,914,204,2,2,10.5,204-4,1
PA,spring,june,6/13/2022,1.04,21.1,922,301,3,4,6.5,301-1,0
PA,spring,june,6/13/2022,1.04,21.1,922,301,3,4,6.5,301-2,0
PA,spring,june,6/13/2022,1.04,21.1,922,301,3,4,10.5,301-3,3
PA,spring,june,6/13/2022,1.04,21.1,922,301,3,4,10.5,301-4,0
PA,spring,june,6/13/2022,1.04,21.1,922,302,3,2,6.5,302-1,0
PA,spring,june,6/13/2022,1.04,21.1,922,302,3,2,6.5,302-2,0
PA,spring,june,6/13/2022,1.04,21.1,922,302,3,2,10.5,302-3,0
PA,spring,june,6/13/2022,1.04,21.1,922,302,3,2,10.5,302-4,0
PA,spring,june,6/13/2022,1.04,21.1,922,303,3,3,6.5,303-1,0
PA,spring,june,6/13/2022,1.04,21.1,922,303,3,3,6.5,303-2,0
PA,spring,june,6/13/2022,1.04,21.1,922,303,3,3,10.5,303-3,0
PA,spring,june,6/13/2022,1.04,21.1,922,303,3,3,10.5,303-4,0
PA,spring,june,6/13/2022,1.04,21.1,922,304,3,1,6.5,304-1,0
PA,spring,june,6/13/2022,1.04,21.1,922,304,3,1,6.5,304-2,1
PA,spring,june,6/13/2022,1.04,21.1,922,304,3,1,10.5,304-3,0
PA,spring,june,6/13/2022,1.04,21.1,922,304,3,1,10.5,304-4,1
PA,spring,june,6/13/2022,1.04,21.1,921,401,4,1,6.5,401-1,0
PA,spring,june,6/13/2022,1.04,21.1,921,401,4,1,6.5,401-2,0
PA,spring,june,6/13/2022,1.04,21.1,921,401,4,1,10.5,401-3,0
PA,spring,june,6/13/2022,1.04,21.1,921,401,4,1,10.5,401-4,0
PA,spring,june,6/13/2022,1.04,21.1,921,402,4,3,6.5,402-1,0
PA,spring,june,6/13/2022,1.04,21.1,921,402,4,3,6.5,402-2,0
PA,spring,june,6/13/2022,1.04,21.1,921,402,4,3,10.5,402-3,0
PA,spring,june,6/13/2022,1.04,21.1,921,402,4,3,10.5,402-4,0
PA,spring,june,6/13/2022,1.04,21.1,921,403,4,2,6.5,403-1,0
PA,spring,june,6/13/2022,1.04,21.1,921,403,4,2,6.5,403-2,0
PA,spring,june,6/13/2022,1.04,21.1,921,403,4,2,10.5,403-3,0
PA,spring,june,6/13/2022,1.04,21.1,921,403,4,2,10.5,403-4,0
PA,spring,june,6/13/2022,1.04,21.1,921,404,4,4,6.5,404-1,0
PA,spring,june,6/13/2022,1.04,21.1,921,404,4,4,6.5,404-2,0
PA,spring,june,6/13/2022,1.04,21.1,921,404,4,4,10.5,404-3,0
PA,spring,june,6/13/2022,1.04,21.1,921,404,4,4,10.5,404-4,0
PA,spring,june,6/13/2022,1.04,21.1,927,501,5,2,6.5,501-1,0
PA,spring,june,6/13/2022,1.04,21.1,927,501,5,2,6.5,501-2,0
PA,spring,june,6/13/2022,1.04,21.1,927,501,5,2,10.5,501-3,1
PA,spring,june,6/13/2022,1.04,21.1,927,501,5,2,10.5,501-4,0
PA,spring,june,6/13/2022,1.04,21.1,927,502,5,3,6.5,502-1,0
PA,spring,june,6/13/2022,1.04,21.1,927,502,5,3,6.5,502-2,0
PA,spring,june,6/13/2022,1.04,21.1,927,502,5,3,10.5,502-3,0
PA,spring,june,6/13/2022,1.04,21.1,927,502,5,3,10.5,502-4,0
PA,spring,june,6/13/2022,1.04,21.1,927,503,5,1,6.5,503-1,0
PA,spring,june,6/13/2022,1.04,21.1,927,503,5,1,6.5,503-2,0
PA,spring,june,6/13/2022,1.04,21.1,927,503,5,1,10.5,503-3,0
PA,spring,june,6/13/2022,1.04,21.1,927,503,5,1,10.5,503-4,0
PA,spring,june,6/13/2022,1.04,21.1,927,504,5,4,6.5,504-1,0
PA,spring,june,6/13/2022,1.04,21.1,927,504,5,4,6.5,504-2,0
PA,spring,june,6/13/2022,1.04,21.1,927,504,5,4,10.5,504-3,0
PA,spring,june,6/13/2022,1.04,21.1,927,504,5,4,10.5,504-4,0
PA,spring,june,6/24/2022,1.44,18.8,822,101,1,1,6.5,101-1,0
PA,spring,june,6/24/2022,1.44,18.8,822,101,1,1,6.5,101-2,0
PA,spring,june,6/24/2022,1.44,18.8,822,101,1,1,10.5,101-3,0
PA,spring,june,6/24/2022,1.44,18.8,822,101,1,1,10.5,101-4,0
PA,spring,june,6/24/2022,1.44,18.8,822,102,1,3,6.5,102-1,0
PA,spring,june,6/24/2022,1.44,18.8,822,102,1,3,6.5,102-2,0
PA,spring,june,6/24/2022,1.44,18.8,822,102,1,3,10.5,102-3,0
PA,spring,june,6/24/2022,1.44,18.8,822,102,1,3,10.5,102-4,0
PA,spring,june,6/24/2022,1.44,18.8,822,103,1,2,6.5,103-1,0
PA,spring,june,6/24/2022,1.44,18.8,822,103,1,2,6.5,103-2,0
PA,spring,june,6/24/2022,1.44,18.8,822,103,1,2,10.5,103-3,0
PA,spring,june,6/24/2022,1.44,18.8,822,103,1,2,10.5,103-4,0
PA,spring,june,6/24/2022,1.44,18.8,822,104,1,4,6.5,104-1,0
PA,spring,june,6/24/2022,1.44,18.8,822,104,1,4,6.5,104-2,0
PA,spring,june,6/24/2022,1.44,18.8,822,104,1,4,10.5,104-3,0
PA,spring,june,6/24/2022,1.44,18.8,822,104,1,4,10.5,104-4,0
PA,spring,june,6/24/2022,1.44,18.8,829,201,2,3,6.5,201-1,1
PA,spring,june,6/24/2022,1.44,18.8,829,201,2,3,6.5,201-2,0
PA,spring,june,6/24/2022,1.44,18.8,829,201,2,3,10.5,201-3,0
PA,spring,june,6/24/2022,1.44,18.8,829,201,2,3,10.5,201-4,0
PA,spring,june,6/24/2022,1.44,18.8,829,202,2,4,6.5,202-1,0
PA,spring,june,6/24/2022,1.44,18.8,829,202,2,4,6.5,202-2,0
PA,spring,june,6/24/2022,1.44,18.8,829,202,2,4,10.5,202-3,0
PA,spring,june,6/24/2022,1.44,18.8,829,202,2,4,10.5,202-4,0
PA,spring,june,6/24/2022,1.44,18.8,829,203,2,1,6.5,203-1,0
PA,spring,june,6/24/2022,1.44,18.8,829,203,2,1,6.5,203-2,0
PA,spring,june,6/24/2022,1.44,18.8,829,203,2,1,10.5,203-3,0
PA,spring,june,6/24/2022,1.44,18.8,829,203,2,1,10.5,203-4,0
PA,spring,june,6/24/2022,1.44,18.8,829,204,2,2,6.5,204-1,0
PA,spring,june,6/24/2022,1.44,18.8,829,204,2,2,6.5,204-2,0
PA,spring,june,6/24/2022,1.44,18.8,829,204,2,2,10.5,204-3,0
PA,spring,june,6/24/2022,1.44,18.8,829,204,2,2,10.5,204-4,0
PA,spring,june,6/24/2022,1.44,18.8,839,301,3,4,6.5,301-1,0
PA,spring,june,6/24/2022,1.44,18.8,839,301,3,4,6.5,301-2,0
PA,spring,june,6/24/2022,1.44,18.8,839,301,3,4,10.5,301-3,0
PA,spring,june,6/24/2022,1.44,18.8,839,301,3,4,10.5,301-4,0
PA,spring,june,6/24/2022,1.44,18.8,839,302,3,2,6.5,302-1,0
PA,spring,june,6/24/2022,1.44,18.8,839,302,3,2,6.5,302-2,0
PA,spring,june,6/24/2022,1.44,18.8,839,302,3,2,10.5,302-3,0
PA,spring,june,6/24/2022,1.44,18.8,839,302,3,2,10.5,302-4,0
PA,spring,june,6/24/2022,1.44,18.8,839,303,3,3,6.5,303-1,0
PA,spring,june,6/24/2022,1.44,18.8,839,303,3,3,6.5,303-2,1
PA,spring,june,6/24/2022,1.44,18.8,839,303,3,3,10.5,303-3,0
PA,spring,june,6/24/2022,1.44,18.8,839,303,3,3,10.5,303-4,0
PA,spring,june,6/24/2022,1.44,18.8,839,304,3,1,6.5,304-1,0
PA,spring,june,6/24/2022,1.44,18.8,839,304,3,1,6.5,304-2,0
PA,spring,june,6/24/2022,1.44,18.8,839,304,3,1,10.5,304-3,0
PA,spring,june,6/24/2022,1.44,18.8,839,304,3,1,10.5,304-4,0
PA,spring,june,6/24/2022,1.44,18.8,848,401,4,1,6.5,401-1,0
PA,spring,june,6/24/2022,1.44,18.8,848,401,4,1,6.5,401-2,0
PA,spring,june,6/24/2022,1.44,18.8,848,401,4,1,10.5,401-3,0
PA,spring,june,6/24/2022,1.44,18.8,848,401,4,1,10.5,401-4,0
PA,spring,june,6/24/2022,1.44,18.8,848,402,4,3,6.5,402-1,0
PA,spring,june,6/24/2022,1.44,18.8,848,402,4,3,6.5,402-2,0
PA,spring,june,6/24/2022,1.44,18.8,848,402,4,3,10.5,402-3,0
PA,spring,june,6/24/2022,1.44,18.8,848,402,4,3,10.5,402-4,0
PA,spring,june,6/24/2022,1.44,18.8,848,403,4,2,6.5,403-1,0
PA,spring,june,6/24/2022,1.44,18.8,848,403,4,2,6.5,403-2,0
PA,spring,june,6/24/2022,1.44,18.8,848,403,4,2,10.5,403-3,0
PA,spring,june,6/24/2022,1.44,18.8,848,403,4,2,10.5,403-4,0
PA,spring,june,6/24/2022,1.44,18.8,848,404,4,4,6.5,404-1,0
PA,spring,june,6/24/2022,1.44,18.8,848,404,4,4,6.5,404-2,0
PA,spring,june,6/24/2022,1.44,18.8,848,404,4,4,10.5,404-3,0
PA,spring,june,6/24/2022,1.44,18.8,848,404,4,4,10.5,404-4,0
PA,spring,june,6/24/2022,1.44,18.8,856,501,5,2,6.5,501-1,0
PA,spring,june,6/24/2022,1.44,18.8,856,501,5,2,6.5,501-2,0
PA,spring,june,6/24/2022,1.44,18.8,856,501,5,2,10.5,501-3,2
PA,spring,june,6/24/2022,1.44,18.8,856,501,5,2,10.5,501-4,0
PA,spring,june,6/24/2022,1.44,18.8,856,502,5,3,6.5,502-1,3
PA,spring,june,6/24/2022,1.44,18.8,856,502,5,3,6.5,502-2,0
PA,spring,june,6/24/2022,1.44,18.8,856,502,5,3,10.5,502-3,0
PA,spring,june,6/24/2022,1.44,18.8,856,502,5,3,10.5,502-4,0
PA,spring,june,6/24/2022,1.44,18.8,856,503,5,1,6.5,503-1,0
PA,spring,june,6/24/2022,1.44,18.8,856,503,5,1,6.5,503-2,0
PA,spring,june,6/24/2022,1.44,18.8,856,503,5,1,10.5,503-3,0
PA,spring,june,6/24/2022,1.44,18.8,856,503,5,1,10.5,503-4,0
PA,spring,june,6/24/2022,1.44,18.8,856,504,5,4,6.5,504-1,0
PA,spring,june,6/24/2022,1.44,18.8,856,504,5,4,6.5,504-2,1
PA,spring,june,6/24/2022,1.44,18.8,856,504,5,4,10.5,504-3,0
PA,spring,june,6/24/2022,1.44,18.8,856,504,5,4,10.5,504-4,3
PA,spring,june,6/29/2022,0.3,17.2,851,101,1,1,6.5,101-1,0
PA,spring,june,6/29/2022,0.3,17.2,851,101,1,1,6.5,101-2,0
PA,spring,june,6/29/2022,0.3,17.2,851,101,1,1,10.5,101-3,0
PA,spring,june,6/29/2022,0.3,17.2,851,101,1,1,10.5,101-4,0
PA,spring,june,6/29/2022,0.3,17.2,851,102,1,3,6.5,102-1,0
PA,spring,june,6/29/2022,0.3,17.2,851,102,1,3,6.5,102-2,0
PA,spring,june,6/29/2022,0.3,17.2,851,102,1,3,10.5,102-3,0
PA,spring,june,6/29/2022,0.3,17.2,851,102,1,3,10.5,102-4,1
PA,spring,june,6/29/2022,0.3,17.2,851,103,1,2,6.5,103-1,0
PA,spring,june,6/29/2022,0.3,17.2,851,103,1,2,6.5,103-2,0
PA,spring,june,6/29/2022,0.3,17.2,851,103,1,2,10.5,103-3,0
PA,spring,june,6/29/2022,0.3,17.2,851,103,1,2,10.5,103-4,0
PA,spring,june,6/29/2022,0.3,17.2,851,104,1,4,6.5,104-1,0
PA,spring,june,6/29/2022,0.3,17.2,851,104,1,4,6.5,104-2,0
PA,spring,june,6/29/2022,0.3,17.2,851,104,1,4,10.5,104-3,0
PA,spring,june,6/29/2022,0.3,17.2,851,104,1,4,10.5,104-4,0
PA,spring,june,6/29/2022,0.3,17.2,855,201,2,3,6.5,201-1,0
PA,spring,june,6/29/2022,0.3,17.2,855,201,2,3,6.5,201-2,0
PA,spring,june,6/29/2022,0.3,17.2,855,201,2,3,10.5,201-3,0
PA,spring,june,6/29/2022,0.3,17.2,855,201,2,3,10.5,201-4,0
PA,spring,june,6/29/2022,0.3,17.2,855,202,2,4,6.5,202-1,0
PA,spring,june,6/29/2022,0.3,17.2,855,202,2,4,6.5,202-2,0
PA,spring,june,6/29/2022,0.3,17.2,855,202,2,4,10.5,202-3,0
PA,spring,june,6/29/2022,0.3,17.2,855,202,2,4,10.5,202-4,0
PA,spring,june,6/29/2022,0.3,17.2,855,203,2,1,6.5,203-1,0
PA,spring,june,6/29/2022,0.3,17.2,855,203,2,1,6.5,203-2,0
PA,spring,june,6/29/2022,0.3,17.2,855,203,2,1,10.5,203-3,0
PA,spring,june,6/29/2022,0.3,17.2,855,203,2,1,10.5,203-4,0
PA,spring,june,6/29/2022,0.3,17.2,855,204,2,2,6.5,204-1,0
PA,spring,june,6/29/2022,0.3,17.2,855,204,2,2,6.5,204-2,0
PA,spring,june,6/29/2022,0.3,17.2,855,204,2,2,10.5,204-3,0
PA,spring,june,6/29/2022,0.3,17.2,855,204,2,2,10.5,204-4,0
PA,spring,june,6/29/2022,0.3,17.2,904,301,3,4,6.5,301-1,0
PA,spring,june,6/29/2022,0.3,17.2,904,301,3,4,6.5,301-2,0
PA,spring,june,6/29/2022,0.3,17.2,904,301,3,4,10.5,301-3,0
PA,spring,june,6/29/2022,0.3,17.2,904,301,3,4,10.5,301-4,0
PA,spring,june,6/29/2022,0.3,17.2,904,302,3,2,6.5,302-1,0
PA,spring,june,6/29/2022,0.3,17.2,904,302,3,2,6.5,302-2,0
PA,spring,june,6/29/2022,0.3,17.2,904,302,3,2,10.5,302-3,0
PA,spring,june,6/29/2022,0.3,17.2,904,302,3,2,10.5,302-4,0
PA,spring,june,6/29/2022,0.3,17.2,904,303,3,3,6.5,303-1,0
PA,spring,june,6/29/2022,0.3,17.2,904,303,3,3,6.5,303-2,0
PA,spring,june,6/29/2022,0.3,17.2,904,303,3,3,10.5,303-3,0
PA,spring,june,6/29/2022,0.3,17.2,904,303,3,3,10.5,303-4,0
PA,spring,june,6/29/2022,0.3,17.2,904,304,3,1,6.5,304-1,0
PA,spring,june,6/29/2022,0.3,17.2,904,304,3,1,6.5,304-2,0
PA,spring,june,6/29/2022,0.3,17.2,904,304,3,1,10.5,304-3,0
PA,spring,june,6/29/2022,0.3,17.2,904,304,3,1,10.5,304-4,0
